SVC_DT,n,DIAG,year
5/26/2007,29,463,607
5/27/2007,53,463,607
5/28/2007,97,463,607
5/29/2007,100,463,607
5/30/2007,82,463,607
5/31/2007,89,463,607
6/1/2007,88,463,607
6/2/2007,28,463,607
6/3/2007,39,463,607
6/4/2007,79,463,607
6/5/2007,84,463,607
6/6/2007,96,463,607
6/7/2007,83,463,607
6/8/2007,71,463,607
6/9/2007,35,463,607
6/10/2007,34,463,607
6/11/2007,96,463,607
6/12/2007,74,463,607
6/13/2007,69,463,607
6/14/2007,91,463,607
6/15/2007,81,463,607
6/16/2007,45,463,607
6/17/2007,47,463,607
6/18/2007,90,463,607
6/19/2007,94,463,607
6/20/2007,80,463,607
6/21/2007,83,463,607
6/22/2007,86,463,607
6/23/2007,39,463,607
6/24/2007,36,463,607
6/25/2007,98,463,607
6/26/2007,95,463,607
6/27/2007,70,463,607
6/28/2007,81,463,607
6/29/2007,79,463,607
6/30/2007,54,463,607
7/1/2006,26,464,607
7/2/2006,25,464,607
7/3/2006,15,464,607
7/4/2006,104,464,607
7/5/2006,88,464,607
7/6/2006,100,464,607
7/7/2006,63,464,607
7/8/2006,25,464,607
7/9/2006,20,464,607
7/10/2006,106,464,607
7/11/2006,106,464,607
7/12/2006,101,464,607
7/13/2006,99,464,607
7/14/2006,62,464,607
7/15/2006,15,464,607
7/16/2006,20,464,607
7/17/2006,79,464,607
7/18/2006,93,464,607
7/19/2006,91,464,607
7/20/2006,86,464,607
7/21/2006,60,464,607
7/22/2006,35,464,607
7/23/2006,14,464,607
7/24/2006,63,464,607
7/25/2006,113,464,607
7/26/2006,64,464,607
7/27/2006,80,464,607
7/28/2006,57,464,607
7/29/2006,20,464,607
7/30/2006,13,464,607
7/31/2006,77,464,607
8/1/2006,105,464,607
8/2/2006,96,464,607
8/3/2006,92,464,607
8/4/2006,51,464,607
8/5/2006,21,464,607
8/6/2006,26,464,607
8/7/2006,17,464,607
8/8/2006,94,464,607
8/9/2006,79,464,607
8/10/2006,109,464,607
8/11/2006,61,464,607
8/12/2006,22,464,607
8/13/2006,18,464,607
8/14/2006,79,464,607
8/15/2006,85,464,607
8/16/2006,118,464,607
8/17/2006,75,464,607
8/18/2006,55,464,607
8/19/2006,22,464,607
8/20/2006,12,464,607
8/21/2006,97,464,607
8/22/2006,102,464,607
8/23/2006,86,464,607
8/24/2006,123,464,607
8/25/2006,82,464,607
8/26/2006,24,464,607
8/27/2006,18,464,607
8/28/2006,92,464,607
8/29/2006,105,464,607
8/30/2006,92,464,607
8/31/2006,91,464,607
9/1/2006,57,464,607
9/2/2006,11,464,607
9/3/2006,8,464,607
9/4/2006,20,464,607
9/5/2006,112,464,607
9/6/2006,115,464,607
9/7/2006,95,464,607
9/8/2006,97,464,607
9/9/2006,28,464,607
9/10/2006,31,464,607
9/11/2006,135,464,607
9/12/2006,111,464,607
9/13/2006,97,464,607
9/14/2006,108,464,607
9/15/2006,87,464,607
9/16/2006,47,464,607
9/17/2006,32,464,607
9/18/2006,78,464,607
9/19/2006,100,464,607
9/20/2006,92,464,607
9/21/2006,105,464,607
9/22/2006,84,464,607
9/23/2006,26,464,607
9/24/2006,36,464,607
9/25/2006,140,464,607
9/26/2006,128,464,607
9/27/2006,110,464,607
9/28/2006,122,464,607
9/29/2006,92,464,607
9/30/2006,40,464,607
10/1/2006,42,464,607
10/2/2006,114,464,607
10/3/2006,131,464,607
10/4/2006,123,464,607
10/5/2006,158,464,607
10/6/2006,65,464,607
10/7/2006,48,464,607
10/8/2006,56,464,607
10/9/2006,36,464,607
10/10/2006,130,464,607
10/11/2006,159,464,607
10/12/2006,132,464,607
10/13/2006,82,464,607
10/14/2006,26,464,607
10/15/2006,22,464,607
10/16/2006,135,464,607
10/17/2006,122,464,607
10/18/2006,103,464,607
10/19/2006,141,464,607
10/20/2006,102,464,607
10/21/2006,29,464,607
10/22/2006,26,464,607
10/23/2006,135,464,607
10/24/2006,154,464,607
10/25/2006,139,464,607
10/26/2006,160,464,607
10/27/2006,103,464,607
10/28/2006,27,464,607
10/29/2006,35,464,607
10/30/2006,151,464,607
10/31/2006,136,464,607
11/1/2006,138,464,607
11/2/2006,146,464,607
11/3/2006,85,464,607
11/4/2006,62,464,607
11/5/2006,49,464,607
11/6/2006,154,464,607
11/7/2006,111,464,607
11/8/2006,110,464,607
11/9/2006,125,464,607
11/10/2006,81,464,607
11/11/2006,47,464,607
11/12/2006,50,464,607
11/13/2006,152,464,607
11/14/2006,140,464,607
11/15/2006,148,464,607
11/16/2006,167,464,607
11/17/2006,145,464,607
11/18/2006,42,464,607
11/19/2006,34,464,607
11/20/2006,186,464,607
11/21/2006,187,464,607
11/22/2006,150,464,607
11/23/2006,154,464,607
11/24/2006,136,464,607
11/25/2006,52,464,607
11/26/2006,68,464,607
11/27/2006,173,464,607
11/28/2006,204,464,607
11/29/2006,139,464,607
11/30/2006,136,464,607
12/1/2006,131,464,607
12/2/2006,47,464,607
12/3/2006,68,464,607
12/4/2006,165,464,607
12/5/2006,190,464,607
12/6/2006,176,464,607
12/7/2006,168,464,607
12/8/2006,164,464,607
12/9/2006,66,464,607
12/10/2006,56,464,607
12/11/2006,178,464,607
12/12/2006,159,464,607
12/13/2006,157,464,607
12/14/2006,160,464,607
12/15/2006,140,464,607
12/16/2006,61,464,607
12/17/2006,86,464,607
12/18/2006,152,464,607
12/19/2006,187,464,607
12/20/2006,150,464,607
12/21/2006,172,464,607
12/22/2006,102,464,607
12/23/2006,60,464,607
12/24/2006,66,464,607
12/25/2006,42,464,607
12/26/2006,101,464,607
12/27/2006,119,464,607
12/28/2006,115,464,607
12/29/2006,115,464,607
12/30/2006,91,464,607
12/31/2006,73,464,607
1/1/2007,59,464,607
1/2/2007,185,464,607
1/3/2007,179,464,607
1/4/2007,199,464,607
1/5/2007,177,464,607
1/6/2007,110,464,607
1/7/2007,63,464,607
1/8/2007,191,464,607
1/9/2007,153,464,607
1/10/2007,143,464,607
1/11/2007,189,464,607
1/12/2007,122,464,607
1/13/2007,53,464,607
1/14/2007,66,464,607
1/15/2007,192,464,607
1/16/2007,132,464,607
1/17/2007,122,464,607
1/18/2007,157,464,607
1/19/2007,128,464,607
1/20/2007,54,464,607
1/21/2007,54,464,607
1/22/2007,113,464,607
1/23/2007,171,464,607
1/24/2007,134,464,607
1/25/2007,110,464,607
1/26/2007,103,464,607
1/27/2007,62,464,607
1/28/2007,52,464,607
1/29/2007,210,464,607
1/30/2007,130,464,607
1/31/2007,130,464,607
2/1/2007,127,464,607
2/2/2007,145,464,607
2/3/2007,74,464,607
2/4/2007,53,464,607
2/5/2007,153,464,607
2/6/2007,171,464,607
2/7/2007,150,464,607
2/8/2007,122,464,607
2/9/2007,113,464,607
2/10/2007,57,464,607
2/11/2007,69,464,607
2/12/2007,158,464,607
2/13/2007,128,464,607
2/14/2007,102,464,607
2/15/2007,114,464,607
2/16/2007,136,464,607
2/17/2007,65,464,607
2/18/2007,72,464,607
2/19/2007,195,464,607
2/20/2007,145,464,607
2/21/2007,135,464,607
2/22/2007,141,464,607
2/23/2007,122,464,607
2/24/2007,49,464,607
2/25/2007,52,464,607
2/26/2007,163,464,607
2/27/2007,152,464,607
2/28/2007,141,464,607
3/1/2007,114,464,607
3/2/2007,130,464,607
3/3/2007,71,464,607
3/4/2007,52,464,607
3/5/2007,188,464,607
3/6/2007,156,464,607
3/7/2007,136,464,607
3/8/2007,165,464,607
3/9/2007,165,464,607
3/10/2007,39,464,607
3/11/2007,69,464,607
3/12/2007,178,464,607
3/13/2007,128,464,607
3/14/2007,129,464,607
3/15/2007,123,464,607
3/16/2007,79,464,607
3/17/2007,62,464,607
3/18/2007,55,464,607
3/19/2007,117,464,607
3/20/2007,139,464,607
3/21/2007,119,464,607
3/22/2007,158,464,607
3/23/2007,98,464,607
3/24/2007,55,464,607
3/25/2007,49,464,607
3/26/2007,168,464,607
3/27/2007,194,464,607
3/28/2007,137,464,607
3/29/2007,131,464,607
3/30/2007,108,464,607
3/31/2007,51,464,607
4/1/2007,49,464,607
4/2/2007,118,464,607
4/3/2007,105,464,607
4/4/2007,115,464,607
4/5/2007,147,464,607
4/6/2007,45,464,607
4/7/2007,47,464,607
4/8/2007,26,464,607
4/9/2007,108,464,607
4/10/2007,147,464,607
4/11/2007,108,464,607
4/12/2007,130,464,607
4/13/2007,117,464,607
4/14/2007,48,464,607
4/15/2007,50,464,607
4/16/2007,152,464,607
4/17/2007,143,464,607
4/18/2007,123,464,607
4/19/2007,141,464,607
4/20/2007,80,464,607
4/21/2007,46,464,607
4/22/2007,49,464,607
4/23/2007,128,464,607
4/24/2007,105,464,607
4/25/2007,112,464,607
4/26/2007,105,464,607
4/27/2007,93,464,607
4/28/2007,44,464,607
4/29/2007,43,464,607
4/30/2007,121,464,607
5/1/2007,111,464,607
5/2/2007,112,464,607
5/3/2007,130,464,607
5/4/2007,74,464,607
5/5/2007,33,464,607
5/6/2007,26,464,607
5/7/2007,99,464,607
5/8/2007,128,464,607
5/9/2007,98,464,607
5/10/2007,110,464,607
5/11/2007,103,464,607
5/12/2007,34,464,607
5/13/2007,17,464,607
5/14/2007,84,464,607
5/15/2007,93,464,607
5/16/2007,77,464,607
5/17/2007,116,464,607
5/18/2007,58,464,607
5/19/2007,43,464,607
5/20/2007,21,464,607
5/21/2007,22,464,607
5/22/2007,102,464,607
5/23/2007,99,464,607
5/24/2007,90,464,607
5/25/2007,100,464,607
5/26/2007,25,464,607
5/27/2007,43,464,607
5/28/2007,103,464,607
5/29/2007,92,464,607
5/30/2007,93,464,607
5/31/2007,117,464,607
6/1/2007,72,464,607
6/2/2007,24,464,607
6/3/2007,21,464,607
6/4/2007,69,464,607
6/5/2007,91,464,607
6/6/2007,59,464,607
6/7/2007,105,464,607
6/8/2007,67,464,607
6/9/2007,34,464,607
6/10/2007,31,464,607
6/11/2007,91,464,607
6/12/2007,86,464,607
6/13/2007,70,464,607
6/14/2007,81,464,607
6/15/2007,72,464,607
6/16/2007,35,464,607
6/17/2007,23,464,607
6/18/2007,88,464,607
6/19/2007,98,464,607
6/20/2007,105,464,607
6/21/2007,99,464,607
6/22/2007,83,464,607
6/23/2007,15,464,607
6/24/2007,27,464,607
6/25/2007,116,464,607
6/26/2007,107,464,607
6/27/2007,88,464,607
6/28/2007,71,464,607
6/29/2007,50,464,607
6/30/2007,40,464,607
7/1/2006,108,466,607
7/2/2006,113,466,607
7/3/2006,194,466,607
7/4/2006,587,466,607
7/5/2006,439,466,607
7/6/2006,500,466,607
7/7/2006,372,466,607
7/8/2006,180,466,607
7/9/2006,119,466,607
7/10/2006,479,466,607
7/11/2006,446,466,607
7/12/2006,388,466,607
7/13/2006,454,466,607
7/14/2006,318,466,607
7/15/2006,118,466,607
7/16/2006,84,466,607
7/17/2006,443,466,607
7/18/2006,386,466,607
7/19/2006,373,466,607
7/20/2006,411,466,607
7/21/2006,291,466,607
7/22/2006,125,466,607
7/23/2006,71,466,607
7/24/2006,426,466,607
7/25/2006,410,466,607
7/26/2006,309,466,607
7/27/2006,392,466,607
7/28/2006,273,466,607
7/29/2006,110,466,607
7/30/2006,73,466,607
7/31/2006,397,466,607
8/1/2006,329,466,607
8/2/2006,283,466,607
8/3/2006,317,466,607
8/4/2006,281,466,607
8/5/2006,117,466,607
8/6/2006,90,466,607
8/7/2006,95,466,607
8/8/2006,447,466,607
8/9/2006,351,466,607
8/10/2006,426,466,607
8/11/2006,298,466,607
8/12/2006,99,466,607
8/13/2006,70,466,607
8/14/2006,446,466,607
8/15/2006,369,466,607
8/16/2006,333,466,607
8/17/2006,391,466,607
8/18/2006,305,466,607
8/19/2006,142,466,607
8/20/2006,88,466,607
8/21/2006,425,466,607
8/22/2006,397,466,607
8/23/2006,313,466,607
8/24/2006,386,466,607
8/25/2006,280,466,607
8/26/2006,138,466,607
8/27/2006,78,466,607
8/28/2006,411,466,607
8/29/2006,395,466,607
8/30/2006,294,466,607
8/31/2006,413,466,607
9/1/2006,302,466,607
9/2/2006,127,466,607
9/3/2006,88,466,607
9/4/2006,124,466,607
9/5/2006,505,466,607
9/6/2006,380,466,607
9/7/2006,483,466,607
9/8/2006,347,466,607
9/9/2006,164,466,607
9/10/2006,113,466,607
9/11/2006,575,466,607
9/12/2006,502,466,607
9/13/2006,446,466,607
9/14/2006,467,466,607
9/15/2006,440,466,607
9/16/2006,209,466,607
9/17/2006,121,466,607
9/18/2006,611,466,607
9/19/2006,598,466,607
9/20/2006,534,466,607
9/21/2006,627,466,607
9/22/2006,512,466,607
9/23/2006,251,466,607
9/24/2006,175,466,607
9/25/2006,619,466,607
9/26/2006,700,466,607
9/27/2006,598,466,607
9/28/2006,639,466,607
9/29/2006,578,466,607
9/30/2006,306,466,607
10/1/2006,210,466,607
10/2/2006,670,466,607
10/3/2006,718,466,607
10/4/2006,658,466,607
10/5/2006,753,466,607
10/6/2006,533,466,607
10/7/2006,285,466,607
10/8/2006,207,466,607
10/9/2006,189,466,607
10/10/2006,953,466,607
10/11/2006,723,466,607
10/12/2006,807,466,607
10/13/2006,714,466,607
10/14/2006,310,466,607
10/15/2006,223,466,607
10/16/2006,892,466,607
10/17/2006,790,466,607
10/18/2006,708,466,607
10/19/2006,780,466,607
10/20/2006,663,466,607
10/21/2006,248,466,607
10/22/2006,152,466,607
10/23/2006,826,466,607
10/24/2006,751,466,607
10/25/2006,650,466,607
10/26/2006,751,466,607
10/27/2006,605,466,607
10/28/2006,261,466,607
10/29/2006,186,466,607
10/30/2006,876,466,607
10/31/2006,774,466,607
11/1/2006,738,466,607
11/2/2006,837,466,607
11/3/2006,673,466,607
11/4/2006,355,466,607
11/5/2006,263,466,607
11/6/2006,929,466,607
11/7/2006,905,466,607
11/8/2006,737,466,607
11/9/2006,847,466,607
11/10/2006,708,466,607
11/11/2006,320,466,607
11/12/2006,244,466,607
11/13/2006,995,466,607
11/14/2006,942,466,607
11/15/2006,783,466,607
11/16/2006,813,466,607
11/17/2006,704,466,607
11/18/2006,362,466,607
11/19/2006,278,466,607
11/20/2006,1004,466,607
11/21/2006,856,466,607
11/22/2006,728,466,607
11/23/2006,873,466,607
11/24/2006,708,466,607
11/25/2006,402,466,607
11/26/2006,306,466,607
11/27/2006,996,466,607
11/28/2006,984,466,607
11/29/2006,786,466,607
11/30/2006,869,466,607
12/1/2006,738,466,607
12/2/2006,403,466,607
12/3/2006,333,466,607
12/4/2006,1091,466,607
12/5/2006,1041,466,607
12/6/2006,893,466,607
12/7/2006,875,466,607
12/8/2006,789,466,607
12/9/2006,426,466,607
12/10/2006,360,466,607
12/11/2006,1122,466,607
12/12/2006,1126,466,607
12/13/2006,847,466,607
12/14/2006,1064,466,607
12/15/2006,940,466,607
12/16/2006,577,466,607
12/17/2006,438,466,607
12/18/2006,1261,466,607
12/19/2006,1210,466,607
12/20/2006,1081,466,607
12/21/2006,1207,466,607
12/22/2006,906,466,607
12/23/2006,564,466,607
12/24/2006,472,466,607
12/25/2006,286,466,607
12/26/2006,650,466,607
12/27/2006,1225,466,607
12/28/2006,1385,466,607
12/29/2006,1115,466,607
12/30/2006,712,466,607
12/31/2006,626,466,607
1/1/2007,520,466,607
1/2/2007,1996,466,607
1/3/2007,1494,466,607
1/4/2007,1665,466,607
1/5/2007,1389,466,607
1/6/2007,736,466,607
1/7/2007,491,466,607
1/8/2007,1598,466,607
1/9/2007,1450,466,607
1/10/2007,1155,466,607
1/11/2007,1223,466,607
1/12/2007,1065,466,607
1/13/2007,538,466,607
1/14/2007,407,466,607
1/15/2007,1017,466,607
1/16/2007,1077,466,607
1/17/2007,915,466,607
1/18/2007,1001,466,607
1/19/2007,824,466,607
1/20/2007,389,466,607
1/21/2007,317,466,607
1/22/2007,1034,466,607
1/23/2007,978,466,607
1/24/2007,754,466,607
1/25/2007,981,466,607
1/26/2007,732,466,607
1/27/2007,370,466,607
1/28/2007,337,466,607
1/29/2007,1077,466,607
1/30/2007,903,466,607
1/31/2007,810,466,607
2/1/2007,897,466,607
2/2/2007,756,466,607
2/3/2007,386,466,607
2/4/2007,304,466,607
2/5/2007,929,466,607
2/6/2007,920,466,607
2/7/2007,717,466,607
2/8/2007,922,466,607
2/9/2007,779,466,607
2/10/2007,425,466,607
2/11/2007,296,466,607
2/12/2007,1047,466,607
2/13/2007,869,466,607
2/14/2007,568,466,607
2/15/2007,860,466,607
2/16/2007,731,466,607
2/17/2007,472,466,607
2/18/2007,305,466,607
2/19/2007,964,466,607
2/20/2007,954,466,607
2/21/2007,786,466,607
2/22/2007,870,466,607
2/23/2007,751,466,607
2/24/2007,407,466,607
2/25/2007,272,466,607
2/26/2007,942,466,607
2/27/2007,927,466,607
2/28/2007,779,466,607
3/1/2007,799,466,607
3/2/2007,663,466,607
3/3/2007,475,466,607
3/4/2007,344,466,607
3/5/2007,974,466,607
3/6/2007,865,466,607
3/7/2007,712,466,607
3/8/2007,860,466,607
3/9/2007,703,466,607
3/10/2007,353,466,607
3/11/2007,217,466,607
3/12/2007,903,466,607
3/13/2007,781,466,607
3/14/2007,681,466,607
3/15/2007,775,466,607
3/16/2007,635,466,607
3/17/2007,315,466,607
3/18/2007,191,466,607
3/19/2007,885,466,607
3/20/2007,734,466,607
3/21/2007,621,466,607
3/22/2007,785,466,607
3/23/2007,593,466,607
3/24/2007,305,466,607
3/25/2007,220,466,607
3/26/2007,820,466,607
3/27/2007,775,466,607
3/28/2007,600,466,607
3/29/2007,688,466,607
3/30/2007,595,466,607
3/31/2007,293,466,607
4/1/2007,206,466,607
4/2/2007,663,466,607
4/3/2007,663,466,607
4/4/2007,487,466,607
4/5/2007,561,466,607
4/6/2007,159,466,607
4/7/2007,247,466,607
4/8/2007,154,466,607
4/9/2007,505,466,607
4/10/2007,646,466,607
4/11/2007,537,466,607
4/12/2007,630,466,607
4/13/2007,513,466,607
4/14/2007,275,466,607
4/15/2007,216,466,607
4/16/2007,672,466,607
4/17/2007,599,466,607
4/18/2007,498,466,607
4/19/2007,566,466,607
4/20/2007,475,466,607
4/21/2007,253,466,607
4/22/2007,176,466,607
4/23/2007,638,466,607
4/24/2007,633,466,607
4/25/2007,468,466,607
4/26/2007,557,466,607
4/27/2007,452,466,607
4/28/2007,230,466,607
4/29/2007,165,466,607
4/30/2007,630,466,607
5/1/2007,524,466,607
5/2/2007,471,466,607
5/3/2007,526,466,607
5/4/2007,443,466,607
5/5/2007,180,466,607
5/6/2007,147,466,607
5/7/2007,620,466,607
5/8/2007,484,466,607
5/9/2007,414,466,607
5/10/2007,488,466,607
5/11/2007,350,466,607
5/12/2007,190,466,607
5/13/2007,130,466,607
5/14/2007,589,466,607
5/15/2007,511,466,607
5/16/2007,440,466,607
5/17/2007,522,466,607
5/18/2007,388,466,607
5/19/2007,184,466,607
5/20/2007,150,466,607
5/21/2007,107,466,607
5/22/2007,623,466,607
5/23/2007,434,466,607
5/24/2007,421,466,607
5/25/2007,341,466,607
5/26/2007,182,466,607
5/27/2007,135,466,607
5/28/2007,498,466,607
5/29/2007,423,466,607
5/30/2007,346,466,607
5/31/2007,435,466,607
6/1/2007,330,466,607
6/2/2007,160,466,607
6/3/2007,122,466,607
6/4/2007,481,466,607
6/5/2007,429,466,607
6/6/2007,335,466,607
6/7/2007,383,466,607
6/8/2007,306,466,607
6/9/2007,155,466,607
6/10/2007,118,466,607
6/11/2007,457,466,607
6/12/2007,382,466,607
6/13/2007,302,466,607
6/14/2007,337,466,607
6/15/2007,282,466,607
6/16/2007,136,466,607
6/17/2007,82,466,607
6/18/2007,357,466,607
6/19/2007,319,466,607
6/20/2007,299,466,607
6/21/2007,303,466,607
6/22/2007,253,466,607
6/23/2007,114,466,607
6/24/2007,88,466,607
6/25/2007,382,466,607
6/26/2007,348,466,607
6/27/2007,274,466,607
6/28/2007,286,466,607
6/29/2007,241,466,607
6/30/2007,113,466,607
7/1/2006,890,486,607
7/2/2006,827,486,607
7/3/2006,964,486,607
7/4/2006,1292,486,607
7/5/2006,1220,486,607
7/6/2006,1248,486,607
7/7/2006,1153,486,607
7/8/2006,771,486,607
7/9/2006,761,486,607
7/10/2006,1174,486,607
7/11/2006,1194,486,607
7/12/2006,1189,486,607
7/13/2006,1159,486,607
7/14/2006,1096,486,607
7/15/2006,795,486,607
7/16/2006,796,486,607
7/17/2006,1273,486,607
7/18/2006,1254,486,607
7/19/2006,1202,486,607
7/20/2006,1245,486,607
7/21/2006,1190,486,607
7/22/2006,793,486,607
7/23/2006,820,486,607
7/24/2006,1282,486,607
7/25/2006,1216,486,607
7/26/2006,1201,486,607
7/27/2006,1257,486,607
7/28/2006,1196,486,607
7/29/2006,902,486,607
7/30/2006,880,486,607
7/31/2006,1185,486,607
8/1/2006,1194,486,607
8/2/2006,1165,486,607
8/3/2006,1196,486,607
8/4/2006,1183,486,607
8/5/2006,836,486,607
8/6/2006,850,486,607
8/7/2006,919,486,607
8/8/2006,1270,486,607
8/9/2006,1179,486,607
8/10/2006,1218,486,607
8/11/2006,1138,486,607
8/12/2006,789,486,607
8/13/2006,820,486,607
8/14/2006,1217,486,607
8/15/2006,1137,486,607
8/16/2006,1152,486,607
8/17/2006,1182,486,607
8/18/2006,1103,486,607
8/19/2006,850,486,607
8/20/2006,707,486,607
8/21/2006,1070,486,607
8/22/2006,1124,486,607
8/23/2006,1079,486,607
8/24/2006,1086,486,607
8/25/2006,1036,486,607
8/26/2006,779,486,607
8/27/2006,771,486,607
8/28/2006,1047,486,607
8/29/2006,1006,486,607
8/30/2006,1007,486,607
8/31/2006,1029,486,607
9/1/2006,988,486,607
9/2/2006,721,486,607
9/3/2006,718,486,607
9/4/2006,813,486,607
9/5/2006,1181,486,607
9/6/2006,1172,486,607
9/7/2006,1167,486,607
9/8/2006,1107,486,607
9/9/2006,859,486,607
9/10/2006,771,486,607
9/11/2006,1176,486,607
9/12/2006,1108,486,607
9/13/2006,1139,486,607
9/14/2006,1168,486,607
9/15/2006,1134,486,607
9/16/2006,879,486,607
9/17/2006,841,486,607
9/18/2006,1311,486,607
9/19/2006,1263,486,607
9/20/2006,1271,486,607
9/21/2006,1311,486,607
9/22/2006,1223,486,607
9/23/2006,907,486,607
9/24/2006,875,486,607
9/25/2006,1342,486,607
9/26/2006,1339,486,607
9/27/2006,1289,486,607
9/28/2006,1342,486,607
9/29/2006,1200,486,607
9/30/2006,946,486,607
10/1/2006,949,486,607
10/2/2006,1350,486,607
10/3/2006,1440,486,607
10/4/2006,1401,486,607
10/5/2006,1410,486,607
10/6/2006,1353,486,607
10/7/2006,943,486,607
10/8/2006,1014,486,607
10/9/2006,1040,486,607
10/10/2006,1560,486,607
10/11/2006,1534,486,607
10/12/2006,1479,486,607
10/13/2006,1421,486,607
10/14/2006,1096,486,607
10/15/2006,959,486,607
10/16/2006,1492,486,607
10/17/2006,1426,486,607
10/18/2006,1394,486,607
10/19/2006,1426,486,607
10/20/2006,1407,486,607
10/21/2006,987,486,607
10/22/2006,988,486,607
10/23/2006,1549,486,607
10/24/2006,1455,486,607
10/25/2006,1367,486,607
10/26/2006,1370,486,607
10/27/2006,1307,486,607
10/28/2006,924,486,607
10/29/2006,969,486,607
10/30/2006,1533,486,607
10/31/2006,1462,486,607
11/1/2006,1414,486,607
11/2/2006,1431,486,607
11/3/2006,1400,486,607
11/4/2006,1057,486,607
11/5/2006,1077,486,607
11/6/2006,1520,486,607
11/7/2006,1423,486,607
11/8/2006,1437,486,607
11/9/2006,1504,486,607
11/10/2006,1403,486,607
11/11/2006,1051,486,607
11/12/2006,1091,486,607
11/13/2006,1507,486,607
11/14/2006,1574,486,607
11/15/2006,1610,486,607
11/16/2006,1529,486,607
11/17/2006,1521,486,607
11/18/2006,1046,486,607
11/19/2006,1042,486,607
